home_team,away_team,base_home,base_draw,base_away,adjusted_home,adjusted_draw,adjusted_away,final_home,final_draw,final_away,max_abs_shift_pre_draw,sum_abs_shift_pre_draw,max_abs_shift_final,base_argmax,adjusted_argmax,final_argmax,argmax_changed_pre_draw,argmax_changed_final,squad_top26_diff,tm_market_value_log_diff,tm_caps_diff,tm_recent_injury_days_diff,context_shift
Czechia,Argentina,0.394363,0.562413,0.043224,0.344013,0.557338,0.098649,0.419659,0.46,0.120341,0.055425,0.11085,0.102413,empate,empate,empate,False,False,-6.538462,-1.656723,0.371371,-0.303294,0.0
Norway,England,0.532518,0.440441,0.027041,0.483669,0.434003,0.082328,0.483669,0.434003,0.082328,0.055287,0.110574,0.055287,casa,casa,casa,False,False,-6.807692,-1.163257,-0.128717,-0.388267,0.0
Austria,Brazil,0.562154,0.426426,0.01142,0.513762,0.419535,0.066702,0.513762,0.419535,0.066702,0.055282,0.110565,0.055282,casa,casa,casa,False,False,-6.846154,-1.601673,0.791368,-0.457833,0.0
Austria,Germany,0.558199,0.429305,0.012495,0.510031,0.422674,0.067295,0.510031,0.422674,0.067295,0.0548,0.1096,0.0548,casa,casa,casa,False,False,-6.730769,-1.389971,-0.100991,-0.519058,0.0
Tunisia,Czechia,0.641456,0.347756,0.010788,0.593867,0.3407,0.065433,0.593867,0.3407,0.065433,0.054645,0.109291,0.054645,casa,casa,casa,False,False,-6.730769,-0.605522,-0.553134,0.045566,0.0
Haiti,Congo DR,0.611168,0.380968,0.007864,0.56396,0.373617,0.062423,0.56396,0.373617,0.062423,0.054559,0.109117,0.054559,casa,casa,casa,False,False,-6.39011,-2.150876,-0.500157,-1.62689,0.0
Japan,Brazil,0.614468,0.372261,0.013271,0.567402,0.364784,0.067814,0.567402,0.364784,0.067814,0.054543,0.109086,0.054543,casa,casa,casa,False,False,-6.961538,-1.329301,0.717889,-0.129894,0.0
Scotland,Netherlands,0.52841,0.460393,0.011197,0.480155,0.454436,0.065409,0.480155,0.454436,0.065409,0.054212,0.108424,0.054212,casa,casa,casa,False,False,-6.692308,-0.88067,-0.089874,0.297534,0.0
Tunisia,Ghana,0.745041,0.250537,0.004422,0.699337,0.242143,0.05852,0.699337,0.242143,0.05852,0.054098,0.108195,0.054098,casa,casa,casa,False,False,-6.230769,-1.73011,-0.341485,-0.791692,0.0
Morocco,France,0.576577,0.413775,0.009647,0.528861,0.407421,0.063718,0.528861,0.407421,0.063718,0.054071,0.108141,0.054071,casa,casa,casa,False,False,-6.423077,-1.088384,-0.327707,0.140347,0.0
Morocco,Spain,0.540341,0.446977,0.012682,0.492285,0.440982,0.066733,0.492285,0.440982,0.066733,0.054051,0.108102,0.054051,casa,casa,casa,False,False,-6.307692,-1.262364,-0.208967,0.172857,0.0
USA,Brazil,0.53832,0.448107,0.013573,0.490647,0.44177,0.067583,0.490647,0.44177,0.067583,0.05401,0.10802,0.05401,casa,casa,casa,False,False,-6.884615,-1.025619,0.820018,0.065415,0.0
Japan,Germany,0.671303,0.321163,0.007534,0.62514,0.313344,0.061516,0.62514,0.313344,0.061516,0.053982,0.107964,0.053982,casa,casa,casa,False,False,-6.846154,-1.117599,-0.174471,-0.191118,0.0
Ecuador,Belgium,0.699962,0.294103,0.005935,0.654165,0.285984,0.059851,0.654165,0.285984,0.059851,0.053915,0.107831,0.053915,casa,casa,casa,False,False,-7.115385,-0.69783,-0.475642,0.052213,0.0
Uruguay,Spain,0.489804,0.496471,0.013725,0.441551,0.491014,0.067435,0.468456,0.46,0.071544,0.05371,0.107421,0.057819,empate,empate,casa,False,True,-6.269231,-1.318489,0.154459,0.115655,0.0
Uruguay,France,0.538433,0.453009,0.008558,0.490655,0.447081,0.062264,0.490655,0.447081,0.062264,0.053707,0.107414,0.053707,casa,casa,casa,False,False,-6.384615,-1.144509,0.035718,0.083146,0.0
Egypt,Türkiye,0.575716,0.415727,0.008557,0.529163,0.408575,0.062261,0.529163,0.408575,0.062261,0.053704,0.107409,0.053704,casa,casa,casa,False,False,-7.438462,-0.934776,0.043332,-0.495491,0.0
IR Iran,Algeria,0.706349,0.28932,0.00433,0.659903,0.282119,0.057979,0.659903,0.282119,0.057979,0.053648,0.107296,0.053648,casa,casa,casa,False,False,-5.153846,-2.301203,0.11324,0.090514,0.0
Sweden,England,0.429135,0.551814,0.019051,0.38046,0.546892,0.072648,0.45342,0.46,0.08658,0.053597,0.107193,0.091814,empate,empate,empate,False,False,-6.461538,-1.170926,-0.407156,-0.346042,0.0
Austria,Portugal,0.522466,0.46531,0.012224,0.474436,0.459756,0.065807,0.474436,0.459756,0.065807,0.053584,0.107167,0.053584,casa,casa,casa,False,False,-5.923077,-1.39546,-0.246661,0.039059,0.0
Scotland,Argentina,0.41975,0.548614,0.031636,0.37121,0.543625,0.085165,0.439229,0.46,0.100771,0.053529,0.107059,0.088614,empate,empate,empate,False,False,-6.730769,-0.83648,0.197109,0.339664,0.0
Uzbekistan,Algeria,0.620689,0.367005,0.012306,0.575012,0.359203,0.065785,0.575012,0.359203,0.065785,0.053479,0.106958,0.053479,casa,casa,casa,False,False,-6.753846,-2.045983,-0.035224,-1.280513,0.0
USA,Germany,0.603057,0.388118,0.008825,0.55638,0.381332,0.062288,0.55638,0.381332,0.062288,0.053463,0.106925,0.053463,casa,casa,casa,False,False,-6.769231,-0.813916,-0.072341,0.00419,0.0
New Zealand,Paraguay,0.416421,0.532139,0.05144,0.368223,0.526913,0.104864,0.420304,0.46,0.119696,0.053424,0.106848,0.072139,empate,empate,empate,False,False,-6.461538,-1.352854,0.470867,0.351562,0.0
Côte d'Ivoire,England,0.508256,0.468677,0.023068,0.460899,0.462989,0.076112,0.463465,0.46,0.076535,0.053044,0.106088,0.053468,casa,empate,casa,True,False,-6.5,-0.840952,-0.382092,-0.083677,0.0
Egypt,Switzerland,0.570496,0.420298,0.009207,0.524636,0.413146,0.062217,0.524636,0.413146,0.062217,0.05301,0.106021,0.05301,casa,casa,casa,False,False,-7.553846,-0.854733,0.003953,-0.587183,0.0
New Zealand,Korea Republic,0.514078,0.419825,0.066097,0.46749,0.413411,0.119099,0.46749,0.413411,0.119099,0.053002,0.106004,0.053002,casa,casa,casa,False,False,-6.461538,-1.242035,-0.271728,0.00626,0.0
New Zealand,Canada,0.521861,0.442232,0.035908,0.474706,0.436416,0.088878,0.474706,0.436416,0.088878,0.05297,0.10594,0.05297,casa,casa,casa,False,False,-5.615385,-1.895781,-0.191868,0.212089,0.0
Colombia,England,0.590063,0.396453,0.013484,0.543538,0.390021,0.066441,0.543538,0.390021,0.066441,0.052957,0.105913,0.052957,casa,casa,casa,False,False,-6.0,-1.545231,-0.658289,-0.147033,0.0
Japan,Portugal,0.566362,0.414499,0.019139,0.519489,0.408477,0.072034,0.519489,0.408477,0.072034,0.052895,0.10579,0.052895,casa,casa,casa,False,False,-6.038462,-1.123088,-0.320141,0.366999,0.0
Senegal,Brazil,0.61034,0.37881,0.01085,0.56447,0.371939,0.063592,0.56447,0.371939,0.063592,0.052741,0.105483,0.052741,casa,casa,casa,False,False,-6.653846,-0.959528,0.313889,-0.275848,0.0
Tunisia,Mexico,0.548873,0.442745,0.008383,0.502295,0.436656,0.061049,0.502295,0.436656,0.061049,0.052666,0.105332,0.052666,casa,casa,casa,False,False,-6.653846,-0.826558,-0.362687,-0.217336,0.0
USA,Portugal,0.50234,0.482938,0.014722,0.455123,0.477841,0.067036,0.470673,0.46,0.069327,0.052314,0.104628,0.054604,casa,empate,casa,True,False,-5.961538,-0.819406,-0.218011,0.562308,0.0
Senegal,Germany,0.620991,0.369561,0.009448,0.575483,0.362835,0.061682,0.575483,0.362835,0.061682,0.052233,0.104467,0.052233,casa,casa,casa,False,False,-6.538462,-0.747826,-0.578471,-0.337072,0.0
Haiti,Paraguay,0.49386,0.494118,0.012022,0.448009,0.488109,0.063882,0.47261,0.46,0.06739,0.051861,0.103721,0.055369,empate,empate,casa,False,True,-7.236264,-0.885432,0.121361,-1.15564,0.0
Australia,Algeria,0.681334,0.312897,0.005769,0.636129,0.306384,0.057487,0.636129,0.306384,0.057487,0.051718,0.103437,0.051718,casa,casa,casa,False,False,-5.192308,-1.601173,-0.175178,0.608621,0.0
Haiti,Canada,0.46118,0.517021,0.021799,0.414851,0.511642,0.073507,0.45872,0.46,0.08128,0.051708,0.103416,0.059481,empate,empate,empate,False,False,-6.39011,-1.428359,-0.541375,-1.295113,0.0
Qatar,Ecuador,0.573754,0.404309,0.021937,0.528345,0.398147,0.073507,0.528345,0.398147,0.073507,0.05157,0.10314,0.05157,casa,casa,casa,False,False,-4.961538,-2.795435,0.229906,-0.860546,0.0
Haiti,Korea Republic,0.4211,0.550373,0.028527,0.374915,0.545083,0.080002,0.445035,0.46,0.094965,0.051475,0.102951,0.090373,empate,empate,empate,False,False,-7.236264,-0.774613,-0.621235,-1.500943,0.0
Egypt,Colombia,0.550514,0.437153,0.012332,0.505997,0.43064,0.063363,0.505997,0.43064,0.063363,0.051031,0.102062,0.051031,casa,casa,casa,False,False,-7.015385,-0.916291,0.503293,-0.321611,0.0
Senegal,Portugal,0.582551,0.407856,0.009592,0.53711,0.402268,0.060622,0.53711,0.402268,0.060622,0.051029,0.102058,0.051029,casa,casa,casa,False,False,-5.730769,-0.753316,-0.724141,0.221045,0.0
Egypt,Côte d'Ivoire,0.681541,0.313617,0.004842,0.638492,0.305706,0.055802,0.638492,0.305706,0.055802,0.05096,0.101919,0.05096,casa,casa,casa,False,False,-6.515385,-1.62057,0.227096,-0.384967,0.0
Cape Verde Islands,Ecuador,0.482813,0.479748,0.037439,0.43679,0.474813,0.088397,0.44911,0.46,0.09089,0.050958,0.101916,0.053451,casa,empate,empate,True,True,-5.653846,-0.915997,0.088088,-0.011455,0.0
Switzerland,England,0.582328,0.407313,0.010359,0.537283,0.401448,0.061269,0.537283,0.401448,0.061269,0.05091,0.10182,0.05091,casa,casa,casa,False,False,-5.461538,-1.606789,-0.158948,0.118539,0.0
Norway,Brazil,0.576716,0.402272,0.021012,0.532728,0.39553,0.071742,0.532728,0.39553,0.071742,0.05073,0.101461,0.05073,casa,casa,casa,False,False,-6.884615,-0.827209,0.735331,-0.452805,0.0
Türkiye,England,0.510704,0.454305,0.034991,0.465701,0.448853,0.085446,0.465701,0.448853,0.085446,0.050456,0.100911,0.050456,casa,casa,casa,False,False,-5.576923,-1.526746,-0.198327,0.026847,0.0
Egypt,Sweden,0.670528,0.323541,0.005931,0.627755,0.315934,0.056312,0.627755,0.315934,0.056312,0.050381,0.100761,0.050381,casa,casa,casa,False,False,-6.553846,-1.290595,0.25216,-0.122602,0.0
Norway,Germany,0.616496,0.373026,0.010478,0.573202,0.3662,0.060598,0.573202,0.3662,0.060598,0.050119,0.100239,0.050119,casa,casa,casa,False,False,-6.769231,-0.615507,-0.157028,-0.51403,0.0
Algeria,Netherlands,0.502487,0.477594,0.019919,0.45796,0.472256,0.069784,0.468595,0.46,0.071405,0.049865,0.099731,0.051486,casa,empate,casa,True,False,-6.038462,-1.057675,-0.164865,-0.243565,0.0
IR Iran,Scotland,0.6424,0.351387,0.006213,0.599201,0.345346,0.055453,0.599201,0.345346,0.055453,0.04924,0.09848,0.04924,casa,casa,casa,False,False,-4.5,-2.478208,0.03825,-0.450586,0.0
Algeria,Argentina,0.471576,0.492068,0.036355,0.427648,0.486871,0.085481,0.450043,0.46,0.089957,0.049126,0.098252,0.053602,empate,empate,empate,False,False,-6.076923,-1.013485,0.122119,-0.201436,0.0
Sweden,Brazil,0.444508,0.539035,0.016458,0.400382,0.534076,0.065542,0.464037,0.46,0.075963,0.049085,0.098169,0.079035,empate,empate,casa,False,True,-6.538462,-0.834878,0.456892,-0.41058,0.0
Norway,Portugal,0.537261,0.440895,0.021845,0.493634,0.435496,0.070869,0.493634,0.435496,0.070869,0.049025,0.098049,0.049025,casa,casa,casa,False,False,-5.961538,-0.620996,-0.302698,0.044087,0.0
Uzbekistan,Scotland,0.605504,0.383802,0.010694,0.563574,0.376714,0.059712,0.563574,0.376714,0.059712,0.049019,0.098037,0.049019,casa,casa,casa,False,False,-6.1,-2.222988,-0.110214,-1.821612,0.0
Bosnia and Herzegovina,Uruguay,0.327107,0.492315,0.180578,0.282995,0.487543,0.229463,0.298205,0.46,0.241795,0.048885,0.097769,0.061217,empate,empate,empate,False,False,-5.461538,-1.120774,-0.268477,-0.120886,0.0
Egypt,Norway,0.592021,0.398427,0.009552,0.549641,0.391976,0.058382,0.549641,0.391976,0.058382,0.048831,0.097661,0.048831,casa,casa,casa,False,False,-6.207692,-1.298265,-0.026279,-0.080377,0.0
Sweden,Germany,0.494674,0.491782,0.013544,0.451381,0.486514,0.062105,0.474688,0.46,0.065312,0.048561,0.097121,0.051768,casa,empate,casa,True,False,-6.423077,-0.623176,-0.435467,-0.471805,0.0
Côte d'Ivoire,Brazil,0.520606,0.456751,0.022644,0.477742,0.451058,0.0712,0.477742,0.451058,0.0712,0.048556,0.097112,0.048556,casa,casa,casa,False,False,-6.576923,-0.504904,0.481956,-0.148216,0.0
Bosnia and Herzegovina,Morocco,0.302213,0.522549,0.175238,0.258218,0.518062,0.22372,0.289327,0.46,0.250673,0.048483,0.096965,0.075435,empate,empate,empate,False,False,-5.423077,-1.176899,0.094948,-0.178088,0.0
Colombia,Brazil,0.679663,0.307238,0.013099,0.638419,0.300011,0.06157,0.638419,0.300011,0.06157,0.048471,0.096943,0.048471,casa,casa,casa,False,False,-6.076923,-1.209183,0.205759,-0.211572,0.0
Qatar,Congo DR,0.579239,0.41239,0.008371,0.537105,0.406512,0.056383,0.537105,0.406512,0.056383,0.048012,0.096023,0.048012,casa,casa,casa,False,False,-4.346154,-3.385468,-0.036551,-0.953299,0.0
Côte d'Ivoire,Germany,0.55636,0.431973,0.011667,0.514139,0.426244,0.059617,0.514139,0.426244,0.059617,0.04795,0.095899,0.04795,casa,casa,casa,False,False,-6.461538,-0.293202,-0.410403,-0.209441,0.0
Colombia,Germany,0.64543,0.348219,0.006351,0.604063,0.341675,0.054262,0.604063,0.341675,0.054262,0.047911,0.095823,0.047911,casa,casa,casa,False,False,-5.961538,-0.997481,-0.686601,-0.272796,0.0
New Zealand,Bosnia and Herzegovina,0.585339,0.40237,0.012291,0.543413,0.396459,0.060128,0.543413,0.396459,0.060128,0.047837,0.095673,0.047837,casa,casa,casa,False,False,-5.653846,-1.312272,-0.175101,0.11389,0.0
Germany,Panama,0.794256,0.202929,0.002815,0.835801,0.155267,0.008932,0.835801,0.155267,0.008932,0.047662,0.095323,0.047662,casa,casa,casa,False,False,17.110256,3.438585,0.599181,0.658366,0.0
IR Iran,Czechia,0.663627,0.331353,0.00502,0.622004,0.325487,0.052509,0.622004,0.325487,0.052509,0.047489,0.094978,0.047489,casa,casa,casa,False,False,-4.692308,-1.657965,-0.136012,0.192372,0.0
Sweden,Portugal,0.448673,0.535507,0.015819,0.405541,0.531264,0.063195,0.467197,0.46,0.072803,0.047376,0.094752,0.075507,empate,empate,casa,False,True,-5.615385,-0.628666,-0.581137,0.086312,0.0
Australia,Scotland,0.660728,0.333433,0.005839,0.619204,0.327661,0.053135,0.619204,0.327661,0.053135,0.047296,0.094593,0.047296,casa,casa,casa,False,False,-4.538462,-1.778179,-0.250168,0.067521,0.0
Uzbekistan,Czechia,0.619294,0.368019,0.012687,0.578926,0.361093,0.059981,0.578926,0.361093,0.059981,0.047294,0.094588,0.047294,casa,casa,casa,False,False,-6.292308,-1.402745,-0.284476,-1.178655,0.0
Croatia,England,0.570223,0.415217,0.01456,0.528496,0.409684,0.06182,0.528496,0.409684,0.06182,0.04726,0.09452,0.04726,casa,casa,casa,False,False,-5.230769,-1.526746,-0.192167,-0.267479,0.0
Cape Verde Islands,Congo DR,0.615383,0.377485,0.007132,0.573821,0.371791,0.054388,0.573821,0.371791,0.054388,0.047256,0.094512,0.047256,casa,casa,casa,False,False,-5.038462,-1.506031,-0.178369,-0.104208,0.0
Jordan,Ecuador,0.519258,0.462223,0.018519,0.476789,0.457514,0.065696,0.476789,0.457514,0.065696,0.047177,0.094354,0.047177,casa,casa,casa,False,False,-3.24359,-3.813358,-0.632048,-2.934616,0.0
Curaçao,Egypt,0.450701,0.480327,0.068972,0.40849,0.475468,0.116042,0.420536,0.46,0.119464,0.04707,0.09414,0.050492,empate,empate,empate,False,False,-6.066667,0.163172,-0.468033,-0.320085,0.0
Saudi Arabia,Ecuador,0.475815,0.509539,0.014646,0.432574,0.505729,0.061697,0.472595,0.46,0.067405,0.047051,0.094103,0.05276,empate,empate,casa,False,True,-2.653846,-3.727455,-2.300971,-2.788663,0.0
IR Iran,Ghana,0.81345,0.183923,0.002626,0.773934,0.176453,0.049613,0.773934,0.176453,0.049613,0.046987,0.093974,0.046987,casa,casa,casa,False,False,-4.192308,-2.782553,0.075637,-0.644886,0.0
Uzbekistan,Ghana,0.779247,0.210968,0.009785,0.741414,0.202018,0.056568,0.741414,0.202018,0.056568,0.046783,0.093565,0.046783,casa,casa,casa,False,False,-5.792308,-2.527332,-0.072827,-2.015913,0.0
Côte d'Ivoire,Portugal,0.521413,0.465912,0.012676,0.479387,0.461181,0.059432,0.480438,0.46,0.059562,0.046756,0.093512,0.046886,casa,casa,casa,False,False,-5.653846,-0.298691,-0.556073,0.348677,0.0
Colombia,Portugal,0.6626,0.330219,0.007181,0.621778,0.324318,0.053904,0.621778,0.324318,0.053904,0.046723,0.093446,0.046723,casa,casa,casa,False,False,-5.153846,-1.00297,-0.832271,0.285321,0.0
Egypt,Senegal,0.516576,0.474113,0.009311,0.475628,0.468359,0.056013,0.483106,0.46,0.056894,0.046702,0.093404,0.047583,casa,casa,casa,False,False,-6.438462,-1.165945,0.395163,-0.257335,0.0
Haiti,Bosnia and Herzegovina,0.596124,0.396839,0.007037,0.55586,0.390447,0.053693,0.55586,0.390447,0.053693,0.046656,0.093312,0.046656,casa,casa,casa,False,False,-6.428571,-0.84485,-0.524608,-1.393312,0.0
Switzerland,Brazil,0.61242,0.376727,0.010853,0.57201,0.370699,0.057291,0.57201,0.370699,0.057291,0.046438,0.092876,0.046438,casa,casa,casa,False,False,-5.538462,-1.270741,0.7051,0.054,0.0
Uzbekistan,Mexico,0.520829,0.396074,0.083098,0.481394,0.389389,0.129217,0.481394,0.389389,0.129217,0.046119,0.092239,0.046119,casa,casa,casa,False,False,-6.215385,-1.623781,-0.094029,-1.441557,0.0
Austria,Netherlands,0.53869,0.448682,0.012628,0.497843,0.443472,0.058685,0.497843,0.443472,0.058685,0.046058,0.092115,0.046058,casa,casa,casa,False,False,-5.346154,-1.343975,0.14331,-0.200304,0.0
France,Iraq,0.839384,0.158005,0.002611,0.879034,0.111996,0.00897,0.879034,0.111996,0.00897,0.046008,0.092016,0.046008,casa,casa,casa,False,False,19.417582,4.017903,1.003737,0.637486,0.0
Switzerland,Germany,0.641501,0.348952,0.009547,0.601606,0.342911,0.055483,0.601606,0.342911,0.055483,0.045936,0.091872,0.045936,casa,casa,casa,False,False,-5.423077,-1.059039,-0.18726,-0.007225,0.0
Türkiye,Brazil,0.576057,0.396473,0.02747,0.536051,0.390579,0.07337,0.536051,0.390579,0.07337,0.0459,0.091799,0.0459,casa,casa,casa,False,False,-5.653846,-1.190698,0.66572,-0.037691,0.0
South Africa,Australia,0.518415,0.463313,0.018272,0.477842,0.458154,0.064004,0.477842,0.458154,0.064004,0.045732,0.091464,0.045732,casa,casa,casa,False,False,-5.711538,-0.9551,-0.975444,-1.220916,0.0
Australia,Czechia,0.66906,0.323344,0.007595,0.628982,0.31785,0.053168,0.628982,0.31785,0.053168,0.045573,0.091146,0.045573,casa,casa,casa,False,False,-4.730769,-0.957935,-0.42443,0.710479,0.0
IR Iran,Mexico,0.621612,0.370866,0.007522,0.581638,0.365279,0.053083,0.581638,0.365279,0.053083,0.045561,0.091121,0.045561,casa,casa,casa,False,False,-4.615385,-1.879001,0.054435,-0.07053,0.0
Egypt,USA,0.595944,0.397846,0.00621,0.556843,0.391511,0.051646,0.556843,0.391511,0.051646,0.045436,0.090873,0.045436,casa,casa,casa,False,False,-6.207692,-1.099855,-0.110966,-0.598598,0.0
Qatar,Paraguay,0.544265,0.442581,0.013155,0.504526,0.437002,0.058472,0.504526,0.437002,0.058472,0.045317,0.090635,0.045317,casa,casa,casa,False,False,-5.192308,-2.120023,0.584967,-0.482049,0.0
Japan,Netherlands,0.648479,0.342495,0.009026,0.609362,0.336347,0.054291,0.609362,0.336347,0.054291,0.045265,0.090531,0.045265,casa,casa,casa,False,False,-5.461538,-1.071603,0.069831,0.127635,0.0
Türkiye,Germany,0.561399,0.42723,0.01137,0.521516,0.421861,0.056623,0.521516,0.421861,0.056623,0.045252,0.090505,0.045252,casa,casa,casa,False,False,-5.538462,-0.978996,-0.226639,-0.098916,0.0
Morocco,England,0.58668,0.403769,0.009551,0.546903,0.398331,0.054766,0.546903,0.398331,0.054766,0.045214,0.090429,0.045214,casa,casa,casa,False,False,-5.192308,-1.249188,-0.452589,-0.072644,0.0
Austria,Argentina,0.445778,0.53763,0.016592,0.404966,0.533254,0.06178,0.468524,0.46,0.071476,0.045188,0.090376,0.07763,empate,empate,casa,False,True,-5.384615,-1.299785,0.430294,-0.158175,0.0
Bosnia and Herzegovina,Croatia,0.382791,0.579039,0.03817,0.341418,0.575226,0.083356,0.434032,0.46,0.105968,0.045187,0.090373,0.119039,empate,empate,empate,False,False,-5.384615,-0.899341,-0.165473,0.016748,0.0
Iraq,Australia,0.571774,0.420211,0.008014,0.532019,0.414813,0.053168,0.532019,0.414813,0.053168,0.045154,0.090308,0.045154,casa,casa,casa,False,False,-5.532967,-0.926112,-0.572586,-1.022543,0.0
Australia,Ghana,0.81919,0.177312,0.003497,0.781125,0.170319,0.048556,0.781125,0.170319,0.048556,0.045058,0.090116,0.045058,casa,casa,casa,False,False,-4.230769,-2.082523,-0.212781,-0.126779,0.0
Qatar,Canada,0.518123,0.469756,0.012121,0.477987,0.464842,0.057171,0.482312,0.46,0.057688,0.04505,0.090101,0.045568,casa,casa,casa,False,False,-4.346154,-2.662951,-0.077769,-0.621522,0.0
Egypt,Japan,0.544441,0.447159,0.0084,0.505091,0.441579,0.053329,0.505091,0.441579,0.053329,0.04493,0.089859,0.04493,casa,casa,casa,False,False,-6.130769,-0.796173,-0.008837,-0.403289,0.0
Uruguay,England,0.577625,0.413048,0.009327,0.538116,0.407696,0.054188,0.538116,0.407696,0.054188,0.044861,0.089722,0.044861,casa,casa,casa,False,False,-5.153846,-1.305314,-0.089164,-0.129845,0.0
Switzerland,Portugal,0.584236,0.402038,0.013726,0.544278,0.397223,0.058499,0.544278,0.397223,0.058499,0.044773,0.089547,0.044773,casa,casa,casa,False,False,-4.615385,-1.064528,-0.33293,0.550893,0.0
Qatar,Korea Republic,0.452056,0.532205,0.015738,0.41192,0.527577,0.060503,0.470842,0.46,0.069158,0.044765,0.08953,0.072205,empate,empate,casa,False,True,-5.192308,-2.009205,-0.157629,-0.827352,0.0
USA,Netherlands,0.515579,0.47314,0.011281,0.475524,0.468438,0.056037,0.483073,0.46,0.056927,0.044756,0.089512,0.045646,casa,casa,casa,False,False,-5.384615,-0.76792,0.171961,0.322944,0.0
Cape Verde Islands,Paraguay,0.467119,0.5084,0.024481,0.426943,0.503901,0.069156,0.464724,0.46,0.075276,0.044675,0.08935,0.050795,empate,empate,casa,False,True,-5.884615,-0.240586,0.443149,0.367042,0.0
Cape Verde Islands,Korea Republic,0.444611,0.495357,0.060032,0.404754,0.490796,0.10445,0.429233,0.46,0.110767,0.044418,0.088835,0.050735,empate,empate,empate,False,False,-5.884615,-0.129767,-0.299447,0.02174,0.0
Japan,Argentina,0.531955,0.455722,0.012324,0.492662,0.450625,0.056713,0.492662,0.450625,0.056713,0.044389,0.088778,0.044389,casa,casa,casa,False,False,-5.5,-1.027413,0.356815,0.169765,0.0
Cape Verde Islands,Canada,0.469857,0.51215,0.017992,0.429605,0.508047,0.062348,0.471563,0.46,0.068437,0.044355,0.088711,0.05215,empate,empate,casa,False,True,-5.038462,-0.783513,-0.219587,0.22757,0.0
